"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_symbol","ENTREZ_GENE_ID"
"763","219728_at",0.884793967541434,8.77101318250667,5.52702090888836,1.50378741157459e-07,1.17571789843324e-05,7.12239358016856,"MYOT","9499"
"341","207360_s_at",-0.499081054396797,8.10274883907868,-5.52550812506296,1.51449604152654e-07,1.17772423358279e-05,7.11568721865926,"NTSR1","4923"
"433","209806_at",0.433067112767698,8.7805209361443,5.52124060506109,1.54510797786551e-07,1.19275192308487e-05,7.09677505663407,"HIST1H2BK","85236"
"465","210638_s_at",-0.434497704161846,10.2075614779893,-5.51529112400603,1.58879610302938e-07,1.21589136688979e-05,7.0704245493458,"FBXO9","26268"
"280","205348_s_at",-0.853616993429993,11.3180973126164,-5.5082527070007,1.64204058869176e-07,1.23136428647926e-05,7.03927447025317,"DYNC1I1","1780"
"313","205968_at",-0.753024374134387,8.21067342320953,-5.50811914060711,1.64306766655488e-07,1.23136428647926e-05,7.03868358766097,"KCNS3","3790"
"418","209529_at",0.782195659203992,8.18218072081731,5.49938303934035,1.71162581796436e-07,1.26958747851469e-05,7.0000559222539,"PPAP2C","8612"
"277","205257_s_at",-1.04499560896821,9.52769465551531,-5.48821834563025,1.80332167447048e-07,1.32402257358076e-05,6.95074698710957,"AMPH","273"
"674","217879_at",-0.570230951385463,8.02982850270759,-5.48881183521076,1.79832882289448e-07,1.32402257358076e-05,6.95336652455975,"CDC27","996"
"187","203856_at",-0.601547129003336,7.52934171262827,-5.45097864405643,2.14521844388043e-07,1.54370346130779e-05,6.78674237216032,"VRK1","7443"
"400","209201_x_at",0.584490128416917,8.1269164919407,5.44565835382879,2.19896522350355e-07,1.57454618776016e-05,6.76337030149997,"CXCR4","7852"
"409","209309_at",0.911470108893051,7.83183017569558,5.44204673979498,2.23619743181725e-07,1.59331820954703e-05,6.74751283916379,"AZGP1","563"
"727","218807_at",-0.855211459026249,8.79061627311649,-5.433036269643,2.33179030819976e-07,1.65328504989222e-05,6.70798029027779,"VAV3","10451"
"286","205414_s_at",-0.638847090517642,7.61890177410749,-5.42870864475901,2.37910937052227e-07,1.67860672854801e-05,6.68900830291104,"ARHGAP44","9912"
"266","205011_at",-0.419739198710184,9.68705907272649,-5.42501135219745,2.42027774968937e-07,1.68641411136287e-05,6.67280738688758,"VWA5A","4013"
"748","219425_at",-0.720730861257303,10.0400951382432,-5.42458234418619,2.42509943233243e-07,1.68641411136287e-05,6.67092800787607,"SULT4A1","25830"
"501","212242_at",-0.654303709200917,10.2848907288598,-5.4146445861429,2.53945260981894e-07,1.73257747869911e-05,6.62742004991742,"TUBA4A","7277"
"84","202185_at",0.462013317793581,9.76513507540049,5.40253682351256,2.68590326559152e-07,1.80692580621003e-05,6.57448159692342,"PLOD3","8985"
"574","213484_at",-0.778130787746964,9.69479265762285,-5.39789228602449,2.74424207918518e-07,1.83762580709882e-05,6.55419482054571,"ADD2","119"
"368","208732_at",-0.57579254871748,9.2025922164055,-5.39217377696776,2.81777110604654e-07,1.87816780082291e-05,6.52923264120081,"RAB2A","5862"
"54","201570_at",-0.40746922778646,9.80100458991643,-5.39085250075887,2.83503165480334e-07,1.88056791923073e-05,6.52346751229046,"SAMM50","25813"
"131","203068_at",0.417114931853994,8.72736054684959,5.38991240771894,2.84737537549454e-07,1.88056791923073e-05,6.51936616074008,"KLHL21","9903"
"63","201739_at",0.630233473231804,11.4272150721054,5.3733490380019,3.0736586562489e-07,2.02079085472655e-05,6.44718143323385,"SGK1","6446"
"213","204224_s_at",-1.03193527874206,8.07203954765466,-5.3653626584684,3.18894410632851e-07,2.07769763756467e-05,6.4124278207063,"GCH1","2643"
"474","211383_s_at",-0.494844606722897,9.19536424055608,-5.3614938250608,3.24629788122596e-07,2.10558083202028e-05,6.39560430508327,"WDR37","22884"
"524","212718_at",0.493123118120801,10.7034244756563,5.36039792186597,3.2627262356437e-07,2.10678894072993e-05,6.39084024176801,"PAPOLA","10914"
"471","211056_s_at",-0.454935499086409,7.85752645845532,-5.34495768256808,3.50298865338824e-07,2.22224683695647e-05,6.32378685062461,"SRD5A1","6715"
"715","218566_s_at",0.798693950814895,8.89346463796631,5.33748663502389,3.62535556222561e-07,2.27000618407062e-05,6.29138732453106,"CHORDC1","26973"
"622","214436_at",-0.516586818210099,9.19252452443948,-5.33643265319425,3.64295065129974e-07,2.27119130260343e-05,6.28681893807333,"FBXL2","25827"
"114","202852_s_at",-0.483702339186183,7.81017455326606,-5.32590398118734,3.82334956737869e-07,2.3490525250286e-05,6.24121591386189,"AAGAB","79719"
"225","204457_s_at",0.410855479080648,7.93915924531816,5.3244440400681,3.84904209369316e-07,2.3490525250286e-05,6.23489711808644,"GAS1","2619"
"687","218041_x_at",0.777989332733673,10.84672599436,5.32496591935457,3.83983861459243e-07,2.3490525250286e-05,6.23715574180252,"SLC38A2","54407"
"404","209283_at",0.409904693973793,12.9523116092628,5.32302421320619,3.87419011467751e-07,2.35446579070149e-05,6.22875303430635,"CRYAB","1410"
"197","204000_at",-0.525344676684483,9.37385277869368,-5.31046099279887,4.10380395861859e-07,2.47322585239414e-05,6.17443462469485,"GNB5","10681"
"561","213280_at",-0.699920424435203,8.84470995085699,-5.30819966450902,4.14651939748042e-07,2.48859985747538e-05,6.16466651444767,"RAP1GAP2","23108"
"234","204584_at",-0.795529704202385,8.6724989593312,-5.30499248417113,4.20784569763784e-07,2.51497025498486e-05,6.15081737491032,"L1CAM","3897"
"330","206857_s_at",-0.785985845496347,9.43077940144964,-5.3036481518352,4.23381361902979e-07,2.52007737389493e-05,6.1450139660901,"FKBP1B","2281"
"457","210270_at",-0.408231388519694,8.79215660599268,-5.30108638063242,4.28373151848043e-07,2.5289752115633e-05,6.13395762798374,"RGS6","9628"
"93","202391_at",-0.645506311099387,11.984472530528,-5.29841317435464,4.33643243633742e-07,2.54968125037335e-05,6.12242410789334,"BASP1","10409"
"216","204260_at",-1.18056781011333,9.07750340811731,-5.28246018319063,4.66432986857893e-07,2.70011711908293e-05,6.05367506714821,"CHGB","1114"
"345","207543_s_at",0.54213060569441,9.48085931894051,5.28146208677735,4.68562912672715e-07,2.70011711908293e-05,6.04937835421638,"P4HA1","5033"
"422","209569_x_at",-0.867662898013175,9.42907215838128,-5.28232471212769,4.66721526052993e-07,2.70011711908293e-05,6.05309184519094,"NSG1","27065"
"533","212820_at",-0.835641365446556,9.28112817950538,-5.28029182742163,4.71072306558527e-07,2.70380549288196e-05,6.04434118058649,"DMXL2","23312"
"300","205796_at",-0.536596508084226,7.1254628285296,-5.26425245518088,5.06814143174052e-07,2.87472932034098e-05,5.97537715332097,"TCP11L1","55346"
"672","217832_at",0.506489041678004,8.64331058007497,5.26462216101987,5.05961302228992e-07,2.87472932034098e-05,5.97696519917437,"SYNCRIP","10492"
"573","213479_at",1.11479085783035,9.17573172931181,5.25595724208999,5.26322143787244e-07,2.97372011239793e-05,5.93976512594378,"NPTX2","4885"
"75","201972_at",-0.545473325526332,11.6989652389952,-5.25032300955495,5.39987475223513e-07,3.02727862078794e-05,5.91559820537831,"ATP6V1A","523"
"532","212816_s_at",0.401188448950109,8.16864470010975,5.23193848160673,5.8702487249822e-07,3.22841359536664e-05,5.8368615608045,"CBS","875"
"726","218788_s_at",-0.540080089696029,8.84729162424132,-5.2305888291596,5.90631071276206e-07,3.23594235414358e-05,5.83108857407052,"SMYD3","64754"
"470","210983_s_at",0.504902105884951,8.40229326096802,5.21302447162391,6.39575932293716e-07,3.42658440489204e-05,5.75604981345164,"MCM7","4176"
"523","212715_s_at",0.41109022734117,7.85084313163304,5.21300175460758,6.39641723811429e-07,3.42658440489204e-05,5.75595287076971,"MICAL3","57553"
"601","213913_s_at",-0.971132792643575,7.26129127059645,-5.21356245348126,6.38019789444126e-07,3.42658440489204e-05,5.75834568194901,"TBC1D30","23329"
"20","200921_s_at",0.597802879526249,9.44931081343778,5.20052979834716,6.7677515234351e-07,3.61213129280315e-05,5.70277274771441,"BTG1","694"
"709","218434_s_at",-0.425071906715149,8.41121709747179,-5.19820206610503,6.83934355589443e-07,3.63692151442857e-05,5.69285681433575,"AACS","65985"
"615","214180_at",-0.426301789662638,9.03940055921672,-5.18936067397209,7.11805098868471e-07,3.77126335166065e-05,5.65522043450176,"MAN1C1","57134"
"196","203999_at",-1.17046429990128,11.6570313052349,-5.17459872399505,7.60821890320756e-07,3.93018850771408e-05,5.59247724011559,"SYT1","6857"
"361","208579_x_at",0.507081808692265,7.37174758936521,5.16993391057466,7.7698343351193e-07,3.99939088338667e-05,5.57267526472433,"H2BFS","54145"
"503","212301_at",-0.524684413317724,8.45877609685949,-5.14783761054402,8.5818969516163e-07,4.35538798274309e-05,5.47904105746606,"RTF1","23168"
"682","217979_at",-0.671820007621465,10.2546437472403,-5.14797478149899,8.57660970739205e-07,4.35538798274309e-05,5.47962149021142,"TSPAN13","27075"
"599","213904_at",-0.682267732881849,9.39697982021386,-5.1386018229833,8.94528014229327e-07,4.52393468454999e-05,5.43998432435298,"FRRS1L","23732"
"541","212956_at",-0.921826908774561,9.49315364684705,-5.13747413062344,8.99066197989665e-07,4.53000118816956e-05,5.43521874027917,"TBC1D9","23158"
"665","216894_x_at",0.51026858992507,8.16377114442017,5.13404014210249,9.13024028224928e-07,4.56694074643791e-05,5.42071120489734,"CDKN1C","1028"
"576","213496_at",-0.699934772701655,8.22926887883715,-5.12446929509992,9.53047649182631e-07,4.6728410839924e-05,5.38031207934603,"LPPR4","9890"
"360","208463_at",-0.412339483327359,7.45799940992072,-5.12343389595895,9.57478464331886e-07,4.67870557705959e-05,5.37594466429744,"GABRA4","2557"
"535","212864_at",-0.502895299916501,9.71074161971804,-5.11357489066784,1.00068468105198e-06,4.82463440891192e-05,5.33438846086656,"CDS2","8760"
"705","218354_at",-0.445884224215405,9.35612672221207,-5.11139674769945,1.01048288073942e-06,4.85568916512123e-05,5.32521482023854,"TRAPPC2L","51693"
"162","203410_at",-0.50780318696277,10.1730819397799,-5.11030765440337,1.01541700864832e-06,4.86324225598982e-05,5.32062890539622,"AP3M2","10947"
"598","213902_at",-0.55580768998137,9.98473906636591,-5.10706760379915,1.03023498657595e-06,4.9179270118266e-05,5.30698975024673,"ASAH1","427"
"79","202086_at",-0.479574072489854,9.2187016999495,-5.10200543170076,1.05380809805201e-06,4.98113736281839e-05,5.2856920766534,"MX1","4599"
"153","203303_at",-0.555281270804489,10.9717781490533,-5.10087157084771,1.05915963218636e-06,4.99012538108907e-05,5.28092364691471,"DYNLT3","6990"
"799","221750_at",-0.681992902176688,8.33023186248842,-5.09773732598258,1.07409033512944e-06,5.04403980756889e-05,5.26774640006018,"HMGCS1","3157"
"528","212751_at",-0.799072292359867,9.46049954029976,-5.08594785184376,1.13210693801392e-06,5.23156381834929e-05,5.21822963127441,"UBE2N","7334"
"765","219760_at",-0.419097986428273,8.80302476946204,-5.08654692322966,1.12908677755035e-06,5.23156381834929e-05,5.22074389287875,"LIN7B","64130"
"611","214104_at",-0.610597785920664,7.30609397123233,-5.08110207268002,1.15682690167345e-06,5.32877207191235e-05,5.19789966694861,"GPR161","23432"
"651","215321_at",-0.649557009527583,8.12776174740658,-5.0763302875794,1.18168186133439e-06,5.40881216529768e-05,5.17789308621993,"RUNDC3B","154661"
"83","202165_at",-0.630854845593596,7.62327256079719,-5.07191498875306,1.20514190835462e-06,5.49879260644835e-05,5.15939259642742,"PPP1R2","5504"
"591","213808_at",-0.955073203008652,8.02121128064259,-5.06536389029711,1.24078653308832e-06,5.64362780333e-05,5.13196323330734,"ADAM23","8745"
"235","204586_at",-0.477375174735495,8.77485284237929,-5.06285193063067,1.254724195246e-06,5.67135336251192e-05,5.12145213500218,"BSN","8927"
"698","218205_s_at",0.704860365072765,10.2455214306523,5.05584797966331,1.29439428492329e-06,5.77843177071926e-05,5.09216353774133,"MKNK2","2872"
"375","208875_s_at",0.577478571001087,8.22535908489925,5.04545595270937,1.35550919687173e-06,5.95929635974248e-05,5.04875823977985,"PAK2","5062"
"402","209230_s_at",0.705460010275745,9.84630295608209,5.04597711453823,1.35237858636118e-06,5.95929635974248e-05,5.05093356084985,"NUPR1","26471"
"130","203053_at",-0.596884455268571,9.91048393934549,-5.04270618062523,1.3721439952209e-06,5.98112869246687e-05,5.03728329336601,"BCAS2","10286"
"658","216073_at",-0.851063607023463,7.99974534665036,-5.04190696831312,1.37701593929167e-06,5.98112869246687e-05,5.03394894440226,"ANKRD34C","390616"
"761","219685_at",-0.899278827283577,8.55027010924834,-5.04193945439479,1.37681757900172e-06,5.98112869246687e-05,5.0340844706782,"TMEM35","59353"
"671","217824_at",-0.655328275028182,7.18804336815498,-5.02829455528007,1.46262403313161e-06,6.29624821881417e-05,4.97721323431718,"UBE2J1","51465"
"496","212151_at",-0.592409958945121,10.2847013720125,-5.02382191742294,1.4918646304663e-06,6.40306528636932e-05,4.95859462191567,"PBX1","5087"
"791","221504_s_at",-0.607256802988898,10.5601703437131,-5.02153931318863,1.50700561654789e-06,6.42989063060432e-05,4.94909704440158,"ATP6V1H","51606"
"414","209440_at",-0.500791444529833,9.89662468927625,-5.01089233850603,1.57962386923645e-06,6.64176733855699e-05,4.90483593165561,"PRPS1","5631"
"31","201079_at",0.445762352239637,10.0326684601239,5.00433991515871,1.62599268929011e-06,6.71953093082634e-05,4.87762877396282,"SYNGR2","9144"
"150","203252_at",0.608784460866937,8.35268445422914,5.00634795453895,1.61164389967461e-06,6.71953093082634e-05,4.88596399574027,"CDK2AP2","10263"
"194","203973_s_at",0.929544695658915,10.9497639966359,5.00733621941523,1.60462731804618e-06,6.71953093082634e-05,4.89006705873032,"CEBPD","1052"
"783","220952_s_at",-0.546889360416801,8.93947334266537,-5.00457629069471,1.62429720567255e-06,6.71953093082634e-05,4.87860983107653,"PLEKHA5","54477"
"795","221620_s_at",-0.447366303394471,9.74056187555804,-5.0048042397861,1.62266379007664e-06,6.71953093082634e-05,4.87955594529025,"APOO","79135"
"321","206290_s_at",-0.746878626059187,9.09780951558662,-5.00232547731153,1.64051184295715e-06,6.76021746339948e-05,4.86926931714157,"RGS7","6000"
"91","202352_s_at",-0.606416611638124,9.148753461557,-4.97809854438581,1.82529984665081e-06,7.37461926870315e-05,4.76891582489118,"PSMD12","5718"
"610","214077_x_at",-0.432873083283432,8.22160275902501,-4.97871748880844,1.82033674530216e-06,7.37461926870315e-05,4.77147542627472,"MEIS3P1","4213"
"766","219767_s_at",-0.469494857355031,8.78192922252376,-4.97590243323153,1.84301593555537e-06,7.42545473311222e-05,4.75983574439431,"CRYZL1","9946"
"439","209853_s_at",-0.47244719669723,9.06203119919371,-4.96021450231665,1.97451695863666e-06,7.82983965595069e-05,4.69505319645848,"PSME3","10197"
"107","202708_s_at",0.621731168941176,9.70994091851064,4.95073512973781,2.05834323838291e-06,8.05133090532302e-05,4.65597764242318,"HIST2H2BE","8349"
"147","203225_s_at",-0.433903126504438,8.0715008270689,-4.95059687676375,2.05959100869021e-06,8.05133090532302e-05,4.6554081261761,"RFK","55312"
"688","218042_at",-0.605295474711562,10.091592030471,-4.9526011996441,2.04157307106611e-06,8.05133090532302e-05,4.66366577469029,"COPS4","51138"
"815","222230_s_at",-0.573596116654784,11.2643217566476,-4.95095510376824,2.05635942579069e-06,8.05133090532302e-05,4.65688382144902,"ACTR10","55860"
"798","221747_at",0.406943495332175,9.77314851944889,4.9476493369033,2.08636869252992e-06,8.13402608322178e-05,4.64326873532664,"TNS1","7145"
"343","207522_s_at",-0.583874888568416,7.40941355266472,-4.93935936858047,2.16350523680083e-06,8.41208057663633e-05,4.609153705787,"ATP2A3","489"
"489","212055_at",-0.52075232060866,10.1644700723571,-4.9264209492293,2.28945456873682e-06,8.80709331973654e-05,4.5559891986343,"TPGS2","25941"
"811","222005_s_at",-0.781598755394416,10.0296714424533,-4.92489320245953,2.30478792906004e-06,8.81916735606467e-05,4.54971806365151,"GNG3","2785"
"335","207091_at",0.671870818612513,7.72261128883355,4.92415505470732,2.31223206563322e-06,8.82430728161449e-05,4.54668858334497,"P2RX7","5027"
"164","203446_s_at",-0.539196981676493,8.85257515559459,-4.91870278215272,2.36794473072198e-06,8.98948886749676e-05,4.52432140782396,"OCRL","4952"
"774","219945_at",-0.497663255793053,8.38461809468978,-4.91556947017221,2.40054864084476e-06,9.06567507602575e-05,4.51147529667652,"DDX25","29118"
"245","204719_at",0.708879992829136,10.3263879045453,4.90480581514331,2.51590173372682e-06,9.45194874717527e-05,4.46738966723862,"ABCA8","10351"
"544","212990_at",-0.876713043756236,9.32070788111357,-4.89918248492938,2.57828651012391e-06,9.63626255360006e-05,4.44438469701094,"SYNJ1","8867"
"704","218332_at",-0.498013130035211,12.3538309565613,-4.89301590477124,2.64842275587094e-06,9.84750301823067e-05,4.41917862464691,"BEX1","55859"
"185","203817_at",-0.663343666056189,9.91364021218982,-4.88800952067634,2.70672094887536e-06,0.000100384645652649,4.39873131389367,"GUCY1B3","2983"
"233","204546_at",-0.475170161289993,10.0385918649123,-4.87784182036229,2.82897614152339e-06,0.00010465041153707,4.35724928853952,"KIAA0513","9764"
"513","212508_at",-0.559439450656887,11.2960107026207,-4.87578797485563,2.85431326078118e-06,0.000105050348610532,4.34887743303779,"MOAP1","64112"
"634","214848_at",-0.71361898082904,7.74519643320747,-4.87364790166228,2.88094815054454e-06,0.000105493757087282,4.34015674302116,"YWHAZ","7534"
"467","210719_s_at",0.47820476819693,8.46244462803192,4.872990993928,2.88917210686683e-06,0.000105527740792227,4.33748041898944,"HMG20B","10362"
"512","212501_at",0.640751063856865,10.5525204983787,4.86857338425944,2.94507117717796e-06,0.00010729851261134,4.31948913947834,"CEBPB","1051"
"577","213531_s_at",-0.432598062411868,11.738352013795,-4.86011438352116,3.05504915966247e-06,0.000110195089888673,4.28507094177597,"RAB3GAP1","22930"
"563","213308_at",-0.509299968989577,7.93443925318293,-4.83940691903225,3.34133792110198e-06,0.000119331139977331,4.20099463675457,"SHANK2","22941"
"580","213581_at",-0.522908199117187,7.69543968732468,-4.81833213120541,3.65933515545677e-06,0.000129727018844428,4.11568844793643,"PDCD2","5134"
"206","204093_at",-0.526199068830675,9.55916411275155,-4.81432488861574,3.72303194240988e-06,0.000131662430354564,4.09949794054498,"CCNH","902"
"558","213203_at",-0.433743242154984,10.1481290448068,-4.80517342792431,3.8725511456988e-06,0.000135952863522785,4.06255915235036,"SNAPC5","10302"
"746","219400_at",-0.413649974251165,10.2138774582749,-4.79811255099322,3.99187237802221e-06,0.000139802523185746,4.03409299072531,"CNTNAP1","8506"
"337","207135_at",-0.610875695099991,8.66619410481415,-4.78613437757942,4.2024801710512e-06,0.000146469092033939,3.98587091313546,"HTR2A","3356"
"80","202123_s_at",0.44667440115259,9.7737931017614,4.78380382493317,4.2446895501677e-06,0.00014703680437961,3.97649851284174,"ABL1","25"
"707","218404_at",-0.805677723916832,9.32281185306406,-4.78211581144605,4.2755177235297e-06,0.00014724068655508,3.96971214423466,"SNX10","29887"
"301","205827_at",-0.689672367718632,7.7967298030909,-4.77873197108814,4.33797094888321e-06,0.000149036607611987,3.9561131525405,"CCK","885"
"179","203710_at",-0.737485556925528,8.61758196336955,-4.77659800849103,4.37780919049674e-06,0.000149206773329129,3.94754071525704,"ITPR1","3708"
"201","204036_at",0.418038003671448,11.7165273826339,4.77692980481954,4.37159182300246e-06,0.000149206773329129,3.94887340937861,"LPAR1","1902"
"383","208986_at",0.432493210334265,10.4594494625197,4.77625813142478,4.38418685459622e-06,0.000149206773329129,3.94617563269763,"TCF12","6938"
"745","219368_at",-0.832917828266424,9.53318244880006,-4.77263761721725,4.45268510682577e-06,0.000150828190597489,3.93163851100873,"NAP1L2","4674"
"212","204223_at",0.44319489426425,9.32266611932203,4.76741527715084,4.55331708640183e-06,0.000153876584901206,3.91068362908404,"PRELP","5549"
"702","218251_at",0.628077873556023,10.6702484693383,4.76256305735506,4.64878764547899e-06,0.000156642813396206,3.89122860526171,"MID1IP1","58526"
"407","209300_s_at",-0.740087536249005,9.52450414641173,-4.76093234093005,4.68130589290413e-06,0.00015673705656242,3.88469342025252,"NECAP1","25977"
"609","214064_at",0.595280790882198,10.1888910810335,4.76142589277422,4.67144077304771e-06,0.00015673705656242,3.88667118682522,"TF","7018"
"384","209000_s_at",0.447515762588539,11.4310779615655,4.74004639829405,5.11776542874931e-06,0.000170168641750414,3.80113398145465,"SEPT8","23176"
"691","218111_s_at",-0.694827947926133,7.63563316683179,-4.73841641135702,5.153436985217e-06,0.000170570509277297,3.7946239196712,"CMAS","55907"
"585","213636_at",-0.431261162291039,8.21394059949785,-4.7257590949964,5.43874314344533e-06,0.00017815325614666,3.74412628873799,"KIAA1045","23349"
"820","36553_at",-0.58840051521728,9.03852845900743,-4.7255268135968,5.44411913833128e-06,0.00017815325614666,3.74320048811897,"ASMTL","8623"
"30","201042_at",0.548517234666454,9.70326176462556,4.71207737817594,5.76431775255523e-06,0.00018723040867669,3.68965125082505,"TGM2","7052"
"786","221030_s_at",-0.422922623300455,7.01634869006208,-4.71171130683399,5.77328278967116e-06,0.00018723040867669,3.6881952694552,"ARHGAP24","83478"
"374","208869_s_at",-0.451975549253246,10.1325054251804,-4.70933840511055,5.83172268959384e-06,0.000188281332549744,3.67875947104237,"GABARAPL1","23710"
"493","212096_s_at",0.447921575965921,11.6916336096271,4.70539351683687,5.93014590088264e-06,0.00019018543306068,3.6630802994057,"MTUS1","57509"
"595","213849_s_at",-0.482599258301899,10.565159537026,-4.70558106854997,5.92543041542074e-06,0.00019018543306068,3.66382551881129,"PPP2R2B","5521"
"296","205710_at",0.473036542150501,7.59317207113998,4.70308860861338,5.98839381079978e-06,0.000191205580749245,3.65392371310492,"LRP2","4036"
"369","208776_at",-0.410418930082809,8.64837307626989,-4.70337506756816,5.98112463956151e-06,0.000191205580749245,3.65506153683879,"PSMD11","5717"
"714","218557_at",-0.51567825399209,8.35543917644422,-4.7016464142484,6.02512085036847e-06,0.000191954510968567,3.6481960342492,"NIT2","56954"
"825","52837_at",-0.577621268980014,7.5272233222379,-4.69731528987012,6.13673165429625e-06,0.000194423079129978,3.63100260070508,"KIAA1644","85352"
"142","203179_at",-0.444542477113037,8.51832682913998,-4.68083049479233,6.58010641067066e-06,0.000205117799836078,3.56566724931637,"GALT","2592"
"149","203245_s_at",-0.433808728296341,8.36870235353644,-4.68098368402822,6.57584712824343e-06,0.000205117799836078,3.5662736285515,"LINC00094","266655"
"492","212094_at",-0.80073991000654,10.4117311337272,-4.67945586275079,6.61844628753092e-06,0.000205869262586768,3.56022659522545,"PEG10","23089"
"136","203114_at",-0.456193351499082,7.39737367688856,-4.6781777815218,6.6542869310715e-06,0.000206097657753786,3.55516911957369,"SSSCA1","10534"
"18","200894_s_at",0.541348166974626,8.03831577454818,4.66940590733305,6.90538433791641e-06,0.000212509529922602,3.52048513649416,"FKBP4","2288"
"166","203485_at",-0.456644266118245,12.1205282779026,-4.66826789471598,6.93862384463077e-06,0.000213079098277578,3.51598890058258,"RTN1","6252"
"392","209064_x_at",-0.794776427287334,8.58922454632571,-4.65461726078317,7.3495869915859e-06,0.00022379879209747,3.46211799134446,"PAIP1","10605"
"106","202683_s_at",-0.437252284289831,9.37140135326273,-4.64163808691984,7.76208586826418e-06,0.000234385824631677,3.41100349109557,"RNMT","8731"
"742","219277_s_at",-0.481284757321177,9.41566510045101,-4.63776645463633,7.88940394060896e-06,0.000237239789182886,3.39577640709571,"OGDHL","55753"
"123","203001_s_at",-1.14422674969485,11.3558244913375,-4.62730572548188,8.24357414219649e-06,0.000246353422299029,3.35468088129676,"STMN2","11075"
"660","216120_s_at",-0.440690589866626,7.27079798673819,-4.62414303193684,8.3536438767523e-06,0.000248104938466828,3.34226942254153,"ATP2B2","491"
"232","204527_at",-0.473751677340372,7.49842867395791,-4.62355370444971,8.37431025595316e-06,0.000248209064635464,3.33995739168638,"MYO5A","4644"
"339","207275_s_at",0.505263190457237,9.4527437414755,4.62029320558537,8.48954390252543e-06,0.000251109944797807,3.32716980074957,"ACSL1","2180"
"188","203865_s_at",-0.617004396318746,8.38280263973625,-4.61451436345462,8.69755452494746e-06,0.000255221699854091,3.304521551006,"ADARB1","104"
"469","210976_s_at",-0.445188634784234,11.2645198519813,-4.6151711105057,8.67366916853313e-06,0.000255221699854091,3.30709440771496,"PFKM","5213"
"793","221532_s_at",-0.489466605366493,10.330065340724,-4.6137716203107,8.72464402614595e-06,0.000255451925494281,3.3016121210629,"WDR61","80349"
"417","209472_at",-0.579035206464028,8.82343971611347,-4.5973071095726,9.34649195081811e-06,0.00026822948328697,3.23720644846333,"CCBL2","56267"
"631","214799_at",0.561453091360519,8.13133296076498,4.59780577245077,9.32704487590725e-06,0.00026822948328697,3.2391546320813,"NFASC","23114"
"128","203041_s_at",0.604952530678705,10.6333314078119,4.59068627124686,9.60843357950296e-06,0.0002746568839801,3.21135476163171,"LAMP2","3920"
"256","204793_at",-0.668465153054754,10.1583286357476,-4.58971752159722,9.64734978925042e-06,0.000275225379391949,3.20757448207106,"GPRASP1","9737"
"769","219855_at",-0.400760812086369,9.10799054057634,-4.58840402344293,9.70035815668938e-06,0.000276192874760542,3.20244985224844,"NUDT11","55190"
"689","218064_s_at",0.488893770489391,7.56234389334992,4.58772970985382,9.72768028352652e-06,0.000276426655443866,3.19981942783475,"AKAP8L","26993"
"316","206105_at",-0.442160315533745,8.66505415662071,-4.5857619633181,9.80783559148063e-06,0.000278157909794462,3.19214508557719,"AFF2","2334"
"570","213418_at",0.570294086976951,7.81908641904156,4.58513717529132,9.83341913239719e-06,0.000278337718847344,3.18970887691616,"HSPA6","3310"
"34","201128_s_at",-0.448872716791044,11.1097345548736,-4.57910327962256,1.00838300135746e-05,0.000283208771488044,3.16619373326638,"ACLY","47"
"466","210652_s_at",-0.520239136684252,7.32173918482856,-4.57648776544469,1.01942775396496e-05,0.000285755872739325,3.15600769596918,"TTC39A","22996"
"461","210432_s_at",-0.830526601315469,9.08532539592516,-4.57318858807185,1.03352605533434e-05,0.000289147405500113,3.14316526360467,"SCN3A","6328"
"463","210517_s_at",-0.584854554170763,10.0744632667601,-4.57122682508239,1.04199821689087e-05,0.000290754080761403,3.13553210560182,"AKAP12","9590"
"639","214958_s_at",0.400969491213941,7.8730237785224,4.56620277897556,1.06400199241226e-05,0.000294258600731374,3.11599470215194,"TMC6","11322"
"73","201962_s_at",-0.453383624479924,8.91359537635757,-4.5610903228953,1.08685291836534e-05,0.00029943315449974,3.0961297491825,"RNF41","10193"
"319","206196_s_at",-0.57986187193128,10.0280883835368,-4.55791382342964,1.10128849005748e-05,0.00030283339772227,3.08379541393713,"RUNDC3A","10900"
"536","212877_at",-0.547986623399794,10.7862437755968,-4.55655512484399,1.10751940485129e-05,0.000303968893202448,3.0785215284979,"KLC1","3831"
"376","208881_x_at",-0.408716752389616,10.5547445267345,-4.5556918072377,1.11149618589899e-05,0.000304365291555064,3.0751711025536,"IDI1","3422"
"135","203113_s_at",0.492865752909767,11.2428625391853,4.55184853307134,1.12936760184769e-05,0.000308210811191037,3.06026153111666,"EEF1D","1936"
"479","211615_s_at",-0.533170352138326,10.1036454526064,-4.54602818678948,1.156961290799e-05,0.000314216092667775,3.03769981600723,"LRPPRC","10128"
"289","205613_at",-0.60980042249566,9.71021452087613,-4.54479179580716,1.16290607572467e-05,0.000314986394743102,3.03290987547583,"SYT17","51760"
"139","203140_at",0.52221638928302,10.9290367973838,4.54422165510015,1.1656573274623e-05,0.000315141450175977,3.03070140018072,"BCL6","604"
"692","218137_s_at",-0.533871773972658,9.44148318827972,-4.54273119728212,1.17287932054418e-05,0.000316502359931923,3.02492898728202,"SMAP1","60682"
