"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_symbol","ENTREZ_GENE_ID"
"12315","219255_x_at",0.495724920962575,9.20741958935233,6.06687441192156,1.11397716521661e-08,1.85201904801069e-06,9.58697968247088,"IL17RB","55540"
"6123","209015_s_at",0.741292839031376,8.13493009776838,6.06392611262882,1.13033717466242e-08,1.85688307805964e-06,9.57315041984317,"DNAJB6","10049"
"13570","221509_at",-0.968214552765719,10.261000096875,-6.0607566690596,1.14818745421513e-08,1.85688307805964e-06,9.55828818038796,"DENR","8562"
"5617","208291_s_at",-1.90270091929049,8.32645714013107,-6.05426834904166,1.18559723331254e-08,1.8761168410004e-06,9.52787695424719,"TH","7054"
"9987","214811_at",-0.897223716531954,8.31009692834925,-6.05295287068879,1.19332653050357e-08,1.8761168410004e-06,9.52171350394039,"RIMBP2","23504"
"8165","212224_at",-1.47081654562142,10.1220009685244,-6.04464011999565,1.24332617042327e-08,1.93370642247336e-06,9.48278341852495,"ALDH1A1","216"
"12078","218947_s_at",-0.315505420914858,7.28208806768765,-6.02937737507,1.34053948124503e-08,2.06271947412001e-06,9.41138590772456,"MTPAP","55149"
"10772","216938_x_at",-0.665472097564732,9.06554498305812,-6.0150607405997,1.43848869020075e-08,2.19013688579617e-06,9.34450941017199,"DRD2","1813"
"2359","203206_at",0.378927785826255,9.13095271163497,5.9954040415335,1.58449940251183e-08,2.36270096473516e-06,9.25283895270683,"FAM53B","9679"
"821","201433_s_at",-0.603720282054269,10.6408778550368,-5.98636340144575,1.6564451949181e-08,2.43655434994239e-06,9.21073606540797,"PTDSS1","9791"
"11859","218671_s_at",-0.659082958700747,10.1455056952342,-5.98498176884879,1.66771903100315e-08,2.43655434994239e-06,9.20430497881341,"ATPIF1","93974"
"3606","204814_at",-0.695823179557528,8.14105250666311,-5.98114095497515,1.69945635306498e-08,2.45809366907319e-06,9.18643170238053,"CADPS","8618"
"2069","202854_at",-1.03757198054776,9.83344738160937,-5.97022109368584,1.79296218867979e-08,2.56766387099648e-06,9.13565271200862,"HPRT1","3251"
"8155","212213_x_at",-0.678993745503613,9.88235026069321,-5.95666521489766,1.916085075598e-08,2.71708377778916e-06,9.07269162486172,"OPA1","4976"
"8446","212548_s_at",0.433799875952582,10.9474092909245,5.94525416102,2.02612710875907e-08,2.83251496454746e-06,9.01975757660765,"FRYL","285527"
"11757","218547_at",-0.45049854612101,9.12353498302873,-5.94419465959461,2.03665345902195e-08,2.83251496454746e-06,9.01484575333672,"DHDDS","79947"
"1368","202041_s_at",-0.470563636107366,9.80041150872634,-5.92885430297915,2.19521051152089e-08,2.99542687156964e-06,8.94378613300305,"FIBP","9158"
"9250","213558_at",-0.78251837057396,9.17210555547373,-5.92888787790631,2.19485059914992e-08,2.99542687156964e-06,8.94394154036895,"PCLO","27445"
"11718","218503_at",-0.586455723488559,8.1585853827869,-5.92196190253588,2.27033372874684e-08,3.06898196753218e-06,8.91189448774078,"FOCAD","54914"
"3350","204471_at",-1.23760808400399,10.7539180820987,-5.91027258444814,2.40354484744743e-08,3.2121231376097e-06,8.85785739152706,"GAP43","2596"
"6442","209398_at",0.736344863388443,8.00361340601125,5.90881867605171,2.42064036227501e-08,3.2121231376097e-06,8.85114072662073,"HIST1H1C","3006"
"9318","213666_at",-0.759657649532327,9.55934597369456,-5.90157476721318,2.50760956973929e-08,3.29727861970083e-06,8.81769044433939,"SEPT6","23157"
"188","200697_at",-0.403234062588846,10.9547361053769,-5.88903540287628,2.66545329740791e-08,3.44600231134657e-06,8.7598449581505,"HK1","3098"
"12594","219660_s_at",-0.638251068660318,7.7645920085131,-5.88881102702296,2.66836462161792e-08,3.44600231134657e-06,8.75881055437768,"ATP8A2","51761"
"11289","218018_at",-0.514064662299449,9.53649350482228,-5.8732255397984,2.87840506355063e-08,3.6843584813448e-06,8.68701683080771,"PDXK","8566"
"6315","209237_s_at",-0.365517935251032,8.09848951229909,-5.87031356900158,2.9194076780251e-08,3.70406251359255e-06,8.67361558770967,"SLC23A2","9962"
"2531","203413_at",-0.879539195428837,9.75866746697593,-5.86745677591291,2.96018957481128e-08,3.72314626174525e-06,8.66047214013723,"NELL2","4753"
"1016","201658_at",-0.554291076503699,9.7798542060118,-5.86219103056414,3.03682879001995e-08,3.74202075543772e-06,8.6362556875161,"ARL1","400"
"2210","203029_s_at",-0.600452064148969,10.1817903787841,-5.86110941348565,3.05281007426473e-08,3.74202075543772e-06,8.63128308766902,"PTPRN2","5799"
"12558","219603_s_at",-0.978360630422513,8.40941150030946,-5.86250409887259,3.03221841635361e-08,3.74202075543772e-06,8.63769508259825,"ZNF226","7769"
"6055","208934_s_at",-0.629824990108956,7.70563604477657,-5.84963996092795,3.22742981462317e-08,3.9228188940092e-06,8.57858754241431,"LGALS8","3964"
"6122","209014_at",-0.504431319631658,11.8223374130488,-5.84663097501433,3.27483892813552e-08,3.94727252137935e-06,8.56477323389027,"MAGED1","9500"
"6711","209755_at",-1.02657131264968,9.21656306817891,-5.83531692032504,3.45928775159079e-08,4.09376791936271e-06,8.51286842691719,"NMNAT2","23057"
"13284","221011_s_at",-0.730990539160702,8.57673281329816,-5.83426925887007,3.47687367777199e-08,4.09376791936271e-06,8.50806519217845,"LBH","81606"
"9192","213486_at",-0.796260433152719,10.1361912014389,-5.82822267536788,3.58009619926838e-08,4.17600898598531e-06,8.480353444453,"COPG2IT1","53844"
"2286","203117_s_at",0.495579882696401,8.72763926115032,5.80712435731657,3.96433764639466e-08,4.58721437739619e-06,8.38379474938677,"PAN2","9924"
"1988","202767_at",-0.442968214925052,9.1752476941276,-5.79412353661557,4.22093125325452e-08,4.80720863362782e-06,8.32440057555989,"ACP2","53"
"3160","204215_at",0.476857347350967,8.37320341717118,5.78281373064168,4.45733164036939e-08,5.03678475361741e-06,8.27279745138036,"TMEM243","79161"
"13771","221792_at",-0.531573805554503,11.239668291501,-5.77362462515284,4.65891222825175e-08,5.22376019142894e-06,8.23091553204817,"RAB6B","51560"
"12466","219461_at",-0.371079684314248,7.05041628378628,-5.77026316014233,4.73486105225198e-08,5.25868948121027e-06,8.21560483779771,"PAK6","56924"
"13955","222033_s_at",0.504816781574707,9.2206806669605,5.76904079233067,4.76277877515587e-08,5.25868948121027e-06,8.21003858165566,"FLT1","2321"
"3315","204424_s_at",-0.667303300387895,11.4430500435232,-5.76727732844906,4.80333890293306e-08,5.26329499181998e-06,8.20200961966647,"LMO3","55885"
"4680","206502_s_at",-0.864227003696419,7.21748408364155,-5.76013037349016,4.97121296004521e-08,5.40628753790179e-06,8.16948521375065,"INSM1","3642"
"3164","204219_s_at",-0.31543189289604,11.1472227702847,-5.75681307411369,5.05107230088388e-08,5.45214251940182e-06,8.15439718651477,"PSMC1","5700"
