"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_symbol","ENTREZ_GENE_ID"
"334","1552803_a_at",-1.48736534360834,2.62494844486331,-3.96878311939182,0.000786201200083645,0.232792970890379,-0.483169560322688,"STMN1","3925"
"8282","202959_at",-1.62723491512287,4.70598423662091,-3.97511020475023,0.000774777728279021,0.232792970890379,-0.471094279499377,"MUT","4594"
"15492","211036_x_at",-1.67931719102039,4.56428720750074,-3.97236135440383,0.000779720238777756,0.232792970890379,-0.476340361632594,"ANAPC5","51433"
"22268","219503_s_at",0.887588795253084,3.53519336410725,3.96645612295394,0.000790444730364675,0.232792970890379,-0.487610880571947,"TMEM40","55287"
"26969","224971_at",-1.94117811313501,3.96228355127121,-3.96412718582813,0.000794714695544242,0.232792970890379,-0.492056027570243,"MRPL30","51263"
"27664","225712_at",-0.933145274785143,2.68987861223058,-3.96040458525015,0.000801587729326721,0.233092350079693,-0.49916145329122,"GEMIN5","25929"
"6475","201052_s_at",-1.35458673899127,2.90197051720585,-3.95705387922152,0.000807824860032871,0.233203817202823,-0.505557291912278,"PSMF1","9491"
"10276","205070_at",-1.16166669776846,3.28994915187457,-3.94758323099846,0.000825717060468729,0.23572038867583,-0.523636167034588,"ING3","54556"
"34847","235421_at",0.968714267670265,3.0610463770533,3.94619316622434,0.000828376284316888,0.23572038867583,-0.526289866390387,"MAP3K8","1326"
"1349","1554482_a_at",-1.11151745666452,3.84433160741019,-3.82997364829394,0.00108374925269582,0.235891111156777,-0.748252274156787,"SAR1B","51128"
"7209","201831_s_at",-1.45041847754236,3.13157591592402,-3.85052437334678,0.0010334789270026,0.235891111156777,-0.708994828951384,"USO1","8615"
"7300","201923_at",-1.05282292311485,2.43186257058656,-3.85889598352242,0.00101367233349681,0.235891111156777,-0.693003283758578,"PRDX4","10549"
"7703","202346_at",-1.89680250323669,4.15730123156561,-3.86487447982106,0.000999759455740761,0.235891111156777,-0.681583347391819,"UBE2K","3093"
"8077","202745_at",-1.13840704528293,4.41960401809757,-3.91045979255507,0.000899746591696378,0.235891111156777,-0.594518420750077,"USP8","9101"
"8705","203405_at",-1.38612714108733,3.00951351634975,-3.82636878545365,0.00109281487984836,0.235891111156777,-0.755138639623784,"PSMG1","8624"
"8839","203545_at",-1.23542288071629,3.61775137347487,-3.8911970623192,0.000940730612614596,0.235891111156777,-0.631306220084765,"ALG8","79053"
"9054","203767_s_at",-1.19306767423876,3.04742349041176,-3.86787760452313,0.000992842648176276,0.235891111156777,-0.675846965371387,"STS","412"
"10034","204807_at",-1.16470581269833,2.02011817437366,-3.82585236573531,0.00109411975309901,0.235891111156777,-0.756125156714045,"TMEM5","10329"
"10471","205280_at",-1.71828155212266,2.65038323180402,-3.93068666178546,0.000858626226940114,0.235891111156777,-0.555894991885909,"GLRB","2743"
"10550","205364_at",0.737463625943236,2.38363336684878,3.86336512880589,0.00100325389854282,0.235891111156777,-0.684466440042112,"ACOX2","8309"
"11562","206474_at",-0.980535192412659,2.16077672328603,-3.85572918730962,0.00102111989246297,0.235891111156777,-0.699052488920407,"CDK17","5128"
"13915","209216_at",-1.38886483273586,3.49059854658904,-3.9406133280152,0.000839136912320125,0.235891111156777,-0.536942418451056,"WDR45","11152"
"14185","209510_at",-1.87998783861853,3.79607194417145,-3.85135581053274,0.00103149469828456,0.235891111156777,-0.70740659175024,"RNF139","11236"
"14389","209733_at",-1.48472563944228,3.14425328216585,-3.88105455625209,0.000963052528443642,0.235891111156777,-0.650678029348202,"MID2","11043"
"14982","210397_at",0.740454112486325,2.8260464897181,3.86028018370216,0.0010104340322072,0.235891111156777,-0.690359207351342,"DEFB1","1672"
"17985","213907_at",-1.98248044855579,4.96222179916818,-3.87460532415425,0.000977519847763572,0.235891111156777,-0.662996345993737,"EEF1E1","9521"
"18373","214354_x_at",1.2835717595039,6.17954038589963,3.8978413154029,0.000926388033270276,0.235891111156777,-0.618616556931265,"SFTPB","6439"
"18651","214686_at",-1.02276651697367,2.68532718683085,-3.83332389775274,0.0010753910422095,0.235891111156777,-0.741852312860183,"ZNF266","10781"
"19385","215691_x_at",-1.53863797800276,3.05327882632776,-3.84376867233131,0.00104974294892095,0.235891111156777,-0.721899892860946,"HSPB11","51668"
"20984","218163_at",-1.80995437269859,3.25711930490205,-3.91954992392014,0.000881029225778371,0.235891111156777,-0.577159922241601,"MCTS1","28985"
"21162","218349_s_at",-0.807819333203201,2.45007363842661,-3.83211150753981,0.0010784082839623,0.235891111156777,-0.744168332318725,"ZWILCH","55055"
"21165","218352_at",-1.29338606190664,3.64539340174597,-3.83687503844352,0.00106660167182565,0.235891111156777,-0.735068614580248,"RCBTB1","55213"
"21889","219112_at",-1.24481876855665,3.85549602433255,-3.84465763978096,0.0010475883313847,0.235891111156777,-0.720201734014667,"RAPGEF6","51735"
"22059","219288_at",-1.75311462067506,4.46806078591449,-3.82300033285841,0.00110135415119134,0.235891111156777,-0.761573400941567,"C3orf14","57415"
"22124","219355_at",-1.1864459977541,3.04158203563178,-3.86909308951903,0.000990056706756797,0.235891111156777,-0.673525240541043,"CXorf57","55086"
"23073","220367_s_at",-0.870517367058996,2.65011439579468,-3.88637602282659,0.000951275863190315,0.235891111156777,-0.640514092810339,"SAP130","79595"
"23218","220536_at",1.53823007659063,4.67997728215256,3.82753658581049,0.00108986982511713,0.235891111156777,-0.75290779033234,"VRTN","55237"
"23410","220770_s_at",-1.33224769850813,3.39870628818527,-3.91710178369349,0.00088603161383143,0.235891111156777,-0.581834764705476,"ZBED8","63920"
"23698","221165_s_at",1.10699382034588,3.07456272650202,3.87917826326752,0.000967239401789891,0.235891111156777,-0.654261792122061,"IL22","50616"
"24563","222169_x_at",1.72273944003646,5.46639930777965,3.89912109099946,0.000923650589703325,0.235891111156777,-0.616172411737396,"SH2D3A","10045"
"25413","223154_at",-1.84682224080353,4.07660230631036,-3.82511889077832,0.00109597573963675,0.235891111156777,-0.757526314981439,"MRPL1","65008"
"25514","223263_s_at",-1.00241705330743,2.80736730480683,-3.83719472644018,0.0010658139337435,0.235891111156777,-0.734457920190831,"FGFR1OP2","26127"
"27140","225153_at",-1.88341047216384,4.30410361749838,-3.84634215431371,0.00104351758910358,0.235891111156777,-0.71698388183501,"GFM1","85476"
"27301","225324_at",-0.919666347373709,3.65143160479847,-3.92130018856752,0.000877470112096297,0.235891111156777,-0.573817764073729,"CRLS1","54675"
"27501","225537_at",-2.10062797375577,4.70965653927009,-3.8901716956316,0.000942963640384173,0.235891111156777,-0.633264582794858,"TRAPPC6B","122553"
"27746","225798_at",-1.13116683436491,3.17239395188101,-3.83319168612169,0.00107571966509419,0.235891111156777,-0.742104875560096,"JAZF1","221895"
"32554","231602_at",1.0465978956559,2.64584959530743,3.91593766379859,0.000888420235487966,0.235891111156777,-0.584057740153635,"PRRX2-AS1","101929437"
"33506","232904_at",-2.03756193011874,3.8468771165997,-3.93259378084712,0.000854847199504267,0.235891111156777,-0.55225367173215,"SLC7A14","57709"
"33563","233002_at",-1.21697336548485,2.54500363079523,-3.87819817851699,0.000969433627403232,0.235891111156777,-0.656133789620308,"PPP4R4","57718"
"36367","238245_at",0.907427076416607,3.52335136310648,3.8334357175752,0.00107511318282149,0.235891111156777,-0.741638704477315,"ENPP7","339221"
"36376","238263_at",0.96844622773556,2.67830120950597,3.88460536198448,0.000955178405488488,0.235891111156777,-0.643896001918637,"EPHA1-AS1","285965"
"36642","238695_s_at",-1.43542283727719,2.98577714339856,-3.86710373341126,0.000994620459199595,0.235891111156777,-0.677325159531959,"RAB39B","116442"
"37385","240011_at",-1.72409618056584,3.4217382368583,-3.91808477294753,0.000884019636259178,0.235891111156777,-0.579957688002248,"TTBK2","146057"
"37974","241703_at",-1.98586334253271,4.03774813618306,-3.85892008047731,0.00101361587098789,0.235891111156777,-0.692957254050961,"RUNDC3B","154661"
"38758","243357_at",-1.71129806881091,3.9061971467923,-3.81504996218622,0.00112177306174304,0.238979653656253,-0.77676101110744,"NEGR1","257194"
"13451","208715_at",-1.5382973788869,4.4150781266009,-3.81090556097296,0.00113256597221603,0.239995548942245,-0.78467804972522,"TMCO1","54499"
"8475","203165_s_at",-1.22825152706849,2.89227371001832,-3.8037234686582,0.00115151479498853,0.240225642037701,-0.798397906387451,"SLC33A1","9197"
"28865","226993_at",-2.18896824576932,4.89463213351936,-3.80810548954289,0.00113991635635356,0.240225642037701,-0.790027003094351,"TRIP12","9320"
"34540","235051_at",-1.01960433451481,2.65636674164203,-3.80363806861148,0.00115174199581306,0.240225642037701,-0.798561044207707,"CCDC50","152137"
"27427","225455_at",-1.11792572233853,2.14792388935481,-3.80028040535134,0.00116071023911977,0.240835283885694,-0.804975096386388,"TADA1","117143"
"6528","201112_s_at",-1.93306129474192,4.12513954220823,-3.79159361949531,0.00118423591997965,0.244443474508546,-0.821569030550159,"CSE1L","1434"
"4683","1563668_at",1.29147989410556,3.0308093937426,3.77666176710042,0.00122578730483059,0.245391530903724,-0.850091683579202,"MORN1","79906"
